ID	CNPJ	Nome Reduzido	Município	CEP	Bairro	Logradouro	Número	Complemento	Telefone	Email	Vagas Estacionamento	Coordenador Regional	Coordenador Distrital	Servidor IP	UF
501	88212113047599	PORTO ALEGRE 21	PORTO ALEGRE	91770000	CAVALHADA	AV JUCA BATISTA	510		5130953002	portoalegre21@farmaciassaojoao.com.br	17	ALISON MACHADO FREITAS	LARISSA TAMARA DOS SANTOS	10.3.1.254	RS
502	88212113047670	GUAIBA 5	GUAIBA	92704380	CENTRO	R SAO JOSE	479		5134010990	guaiba5@farmaciassaojoao.com.br	0	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.3.2.254	RS
503	88212113047912	GUAIBA 6	GUAIBA	92708240	SANTA RITA	AV LUPICINIO RODRIGUES	1156		5134024913	guaiba6@farmaciassaojoao.com.br	5	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.3.3.254	RS
506	88212113048218	PORTO ALEGRE 22	PORTO ALEGRE	91310003	PETROPOLIS	AV PROTASIO ALVES	7401	LJ 01	5133812643	portoalegre22@farmaciassaojoao.com.br	18	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS	10.3.6.254	RS
508	88212113048480	GRAVATAI 6	GRAVATAI	94085120	MORADA DO VALE 1	R ALEXANDRINO DE ALENCAR	790	LJ 01	5134974339	gravatai6@farmaciassaojoao.com.br	4	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.3.8.254	RS
511	88212113048722	STA MARIA 23	SANTA MARIA	97065400	TOMAZETTI	ROD BR-392	3200		5532127492	santamaria23@farmaciassaojoao.com.br	16	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.3.11.254	RS
512	88212113048803	TAPERA 1	TAPERA	99490000	CENTRO	AV QUINZE DE NOVEMBRO	1343	LJ 01	5433851847	tapera@farmaciassaojoao.com.br	1	TATIANE ROHRIG	TIAGO ANGELO MACHADO	10.3.12.254	RS
513	88212113048994	PELOTAS 20	PELOTAS	96040160	FRAGATA	AV THEODORO MULLER	2806	LJ 01	5332282815	pelotas20@farmaciassaojoao.com.br	11	ARON PIRES MONTEIRO	JULIANO PETRACA IRUZUN	10.3.13.254	RS
514	88212113049028	PORTO ALEGRE 23	PORTO ALEGRE	91010007	CRISTO REDENTOR	AV ASSIS BRASIL	3277	LJ 01	5130298003	portoalegre23@farmaciasaojoao.com.br	17	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.3.14.254	RS
515	88212113049109	STA MARIA 26	SANTA MARIA	97030285	PINHEIRO MACHADO	ROD BR 287 ARROIO CADENA	1080		5532125664	santamaria26@farmaciassaojoao.com.br	12	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.3.15.254	RS
516	88212113049290	SAO LEOPOLDO 6	SAO LEOPOLDO	93010220	CENTRO	R BENTO GONCALVES	1316	LJ 01	5135720208	saoleopoldo6@farmaciassaojoao.com.br	8	NITCHELI VIER	LUIZ CARLOS KUHN	10.3.16.254	RS
517	88212113049370	SAO LEOPOLDO 7	SAO LEOPOLDO	93032295	JARDIM AMERICA	AV SAO BORJA	983	SL 04	5135680497	saoleopoldo7@farmaciassaojoao.com.br	10	NITCHELI VIER	LUIZ CARLOS KUHN	10.3.17.254	RS
519	88212113049532	STA MARIA 27	SANTA MARIA	97045510	ITARARE	R VISCONDE FERREIRA PINTO	543		5532193639	santamaria27@farmaciassaojoao.com.br	22	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.3.19.254	RS
521	88212113049702	ALEGRETE 3	ALEGRETE	97543000	CENTRO	AV ASSIS BRASIL	652	FARMACIA	5534228661	alegrete3@farmaciassaojoao.com.br	30	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.3.21.254	RS
523	88212113049966	CANOAS 8	CANOAS	92310300	CENTRO	R MATHIAS VELHO	652		5137853844	canoas8@farmaciassaojoao.com.br	8	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.3.23.254	RS
524	88212113050034	GRAVATAI 7	GRAVATAI	94190300	PARQUE DOS ANJOS	AV ANTONIO GOMES CORREA	134	LJ 01	5130471599	gravatai7@farmaciassaojoao.com.br	0	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.3.24.254	RS
525	88212113050115	GUAIBA 7	GUAIBA	92700525	MORADAS DA COLINA	AV CASTELO BRANCO	3075	LJ 01	5130552636	guaiba7@farmaciassaojoao.com.br	14	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.3.25.254	RS
527	88212113050387	PF STA MARIA 1	PASSO FUNDO	99074360	LUCAS ARAUJO	AV ASPIRANTE JENNER	617	LJ 01	5433350300	pfsantamaria@farmaciassaojoao.com.br	13	FABIANE POETINI LEITE	FAIS HUSEIN ABDALLA	10.3.27.254	RS
529	88212113050549	PF MODELO	PASSO FUNDO	99064440	SAO CRISTOVAO	AV P CORONEL JARBAS QUADROS DA SILVA	3701	FARMACIA	5433350301	pfmodelo@farmaciassaojoao.com.br	28	FABIANE POETINI LEITE	FAIS HUSEIN ABDALLA	10.3.29.254	RS
537	88212113051359	PORTO ALEGRE 27	PORTO ALEGRE	91788000	ABERTA DOS MORROS	AV EDGAR PIRES DE CASTRO	1710	LJ 1716	5133119343	portoalegre27@farmaciassaojoao.com.br	4	ALISON MACHADO FREITAS	LARISSA TAMARA DOS SANTOS	10.3.37.254	RS
539	88212113051510	CANOAS 9	CANOAS	92025500	NOSSA SENHORA DAS GRACAS	R GASPAR LEMOS	12	LJ 01	5130315650	canoas9@farmaciassaojoao.com.br	11	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.39.254	RS
540	88212113051600	CAXIAS 35	CAXIAS DO SUL	95059260	SERRANO	AV SERRANO SANTO ANTONIO	1371	LJ 01	5430661005	caxias35@farmaciassaojoao.com.br	3	TALINE CORSO	FABIO CHIES BALDASSO	10.3.40.254	RS
542	88212113051863	QUARAI 2	QUARAI	97560000	CENTRO	AV SETE DE SETEMBRO	947		5534234458	quarai2@farmaciassaojoao.com.br	0	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.3.42.254	RS
544	88212113051944	STA CRUZ 11	SANTA CRUZ DO SUL	96815326	AVENIDA	AV INDEPENDENCIA	1100	LJ 01	5130530765	santacruz11@farmaciassaojoao.com.br	8	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.3.44.254	RS
545	88212113052088	SAO MARCOS 2	SAO MARCOS	95190000	CENTRO	AV VENANCIO AIRES	900		5432916521	saomarcos2@farmamciassaojoao.com.br	6	RAFAEL DOS SANTOS DRUZZIAN	FABIO CHIES BALDASSO	10.3.45.254	RS
546	88212113052916	FLORIPA 1	FLORIANOPOLIS	88010020	CENTRO	R DEODORO	233	LJ 02	4830372299	florianopolis@farmaciassaojoao.com.br	0	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.3.46.254	SC
548	88212113053483	CANOAS 10	CANOAS	92032420	ESTANCIA VELHA	R BOQUEIRAO	3377	LJ 01	5130513404	canoas10@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.48.254	RS
549	88212113053564	CAXIAS 37	CAXIAS DO SUL	95020460	CENTRO	R ALFREDO CHAVES	1208	LJ 11	54996963612	caxias37@farmaciassaojoao.com.br	0	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.3.49.254	RS
550	88212113052169	CAPAO DA CANOA 6	CAPAO DA CANOA	95555000	CENTRO	AV PARAGUASSU	2850	LJ 01	5136652365	capaodacanoa6@farmaciassaojoao.com.br	4	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.3.50.254	RS
551	88212113052240	PORTO ALEGRE 29	PORTO ALEGRE	90620170	SANTANA	R SAO LUIS	726	ESQ R VIC FONT	5132311839	portoalegre29@farmaciassaojoao.com.br	8	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS	10.3.51.254	RS
553	88212113053211	FLORIPA 2	FLORIANOPOLIS	88080000	COQUEIROS	AV ENGENHEIRO MAX DE SOUZA	1346		4830650521	florianopolis2@farmaciassaojoao.com.br	11	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.3.53.254	SC
557	88212113052401	NOVO HAMBURGO 5	NOVO HAMBURGO	93544145	CANUDOS	R ICARO	1939	LOJA C1	5135247292	novohamburgo5@farmaciassaojoao.com.br	3	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.3.57.254	RS
559	88212113052673	SAO LEOPOLDO 8	SAO LEOPOLDO	93135000	CAMPINA	AV HENRIQUE BIER	1266		5135727842	saoleopoldo8@farmaciassaojoao.com.br	17	NITCHELI VIER	LUIZ CARLOS KUHN	10.3.59.254	RS
560	88212113052754	CENTRO ADMIN	PASSO FUNDO	99064440	SAO CRISTOVAO	AV P CORONEL JARBAS QUADROS DA SILVA	3701		5433350100	notaeletronica@farmaciassaojoao.com.br	0	PEDRO HENRIQUE KAPPAUN BRAIR	PEDRO HENRIQUE KAPPAUN BRAIR	192.168.0.1	RS
561	88212113053300	PALHOCA 1	PALHOCA	88131200	CENTRO	R VEREADOR OSVALDO DE OLIVEIRA	4033		4830936141	palhoca@farmaciassaojoao.com.br	15	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.3.61.254	SC
563	88212113053726	STO ANGELO 5	SANTO ANGELO	98801726	CENTRO	R SETE DE SETEMBRO	894		5533140571	santoangelo5@farmaciassaojoao.com.br	13	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.3.63.254	RS
565	88212113054960	MP LAGES 2	LAGES	88501000	CENTRO	R MARECHAL DEODORO	110		4932243593	mplages2@farmaciamp.com.br	0	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.3.65.254	SC
566	88212113053998	TORRES 3	TORRES	95560000	CENTRO	AV BARAO DO RIO BRANCO	328	LJ 01	5136641173	torres3@farmaciassaojoao.com.br	6	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.3.66.254	RS
567	88212113054021	FLORIPA 5	FLORIANOPOLIS	88075300	BAL ESTREITO	R CORONEL PEDRO DEMORO	1462		4832408660	florianopolis5@farmaciassaojoao.com.br	25	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.3.67.254	SC
570	88212113054293	NOVO HAMBURGO 6	NOVO HAMBURGO	93542000	CANUDOS	R BARTOLOMEU DE GUSMAO	199		5130973725	novohamburgo6@farmaciassaojoao.com.br	5	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.3.70.254	RS
571	88212113054374	TRES DE MAIO 2	TRES DE MAIO	98910000	CENTRO	AV URUGUAI	410	SL 01 E 02	5535353196	tresdemaio2@farmaciassaojoao.com.br	4	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.3.71.254	RS
573	88212113054536	CACHOEIRINHA 2	CACHOEIRINHA	94910003	VILA CACHOEIRINHA	AV GENERAL FLORES DA CUNHA	1708	LJ 01	5130412008	cachoeirinha2@farmaciassaojoao.com.br	0	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.3.73.254	RS
574	88212113054617	MONTENEGRO 4	MONTENEGRO	92539999	CENTRO	R BUARQUE DE MACEDO	75		5136328960	montenegro4@farmaciassaojoao.com.br	8	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.3.74.254	RS
575	88212113054706	PORTO ALEGRE 31	PORTO ALEGRE	90010220	CENTRO HISTORICO	AV SENADOR SALGADO FILHO	16		5132284853	portoalegre31@farmaciassaojoao.com.br	0	RAFAEL BRAZ KOVALSKI	LARISSA TAMARA DOS SANTOS	10.3.75.254	RS
576	88212113054889	SAO LEOPOLDO 10	SAO LEOPOLDO	93010210	CENTRO	R PRIMEIRO DE MARCO	834	LJ 01	5130374151	saoleopoldo10@farmaciassaojoao.com.br	0	NITCHELI VIER	LUIZ CARLOS KUHN	10.3.76.254	RS
577	88212113056318	CURITIBA 2	CURITIBA	80010110	CENTRO	R DESEMBARGADOR WESTPHALEN	190	LJ 03 E 04	4135424322	curitiba2@farmaciassaojoao.com.br	0	FERNANDA PINHEIRO	RODRIGO DE OLIVEIRA FERREIRA	10.3.77.254	PR
578	88212113055184	PALHOCA 2	PALHOCA	88130301	PONTE DO IMARUIM	AV ANICETO ZACCHI	694		4833411523	palhoca2@farmaciassaojoao.com.br	15	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.3.78.254	SC
580	88212113055265	FARROUPILHA 5	FARROUPILHA	95181160	PRIMEIRO DE MAIO	R GILBERTO BROILO	338		5432683953	farroupilha5@farmaciassaojoao.com.br	4	TAISE CORSO	FABIO CHIES BALDASSO	10.3.80.254	RS
584	88212113055770	MONTENEGRO 5	MONTENEGRO	92510055	CENTRO	R RAMIRO BARCELOS	2187		5136329763	montenegro5@farmaciassaojoao.com.br	5	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.3.84.254	RS
585	88212113055850	TRAMANDAI 3	TRAMANDAI	95590000	CENTRO	AV EMANCIPACAO	846	LJ 01	5136842367	tramandai3@farmaciassaojoao.com.br	10	ANDREA URRUTH DE LIMA	ANDRE LAURI MARQUES JAIME	10.3.85.254	RS
586	88212113055931	XANGRI-LA 2	XANGRI-LÁ	95588000	CENTRO	AV PARAGUASSU	1151	LJ 01	5134160606	xangrila2@farmaciassaojoao.com.br	4	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.3.86.254	RS
587	88212113056156	FARROUPILHA 6	FARROUPILHA	95170010	CENTRO	R INDEPENDENCIA	403	LJ 01	5432681190	farroupilha6@farmaciassaojoao.com.br	0	TAISE CORSO	FABIO CHIES BALDASSO	10.3.87.254	RS
588	88212113056075	VIAMAO 5	VIAMAO	94410050	CENTRO	AV CORONEL MARCOS DE ANDRADE	99	LJ 04	5134352995	viamao5@farmaciassaojoao.com.br	0	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.3.88.254	RS
590	88212113056407	PORTO ALEGRE 33	PORTO ALEGRE	90650003	PARTENON	AV BENTO GONCALVES	2893	LJ 01	5133365485	portoalegre33@farmaciassaojoao.com.br	0	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.3.90.254	RS
591	88212113056660	GAROPABA 1	GAROPABA	88495000	CAMPO DUNA	ROD SC 434	10841	LJ 01 E 02	4833540048	garopaba@farmaciassaojoao.com.br	16	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.3.91.254	SC
593	88212113056580	FARROUPILHA 7	FARROUPILHA	95180160	IMIGRANTE	R JULIO DE CASTILHOS	437	ESQ RUA BENTO GONCALVES	5432684218	farroupilha7@farmaciassaojoao.com.br	4	TAISE CORSO	FABIO CHIES BALDASSO	10.3.93.254	RS
595	88212113056741	CANOAS 11	CANOAS	92020475	MARECHAL RONDON	AV FARROUPILHA	4545	LJ 3100	5139396279	canoas11@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.95.254	RS
596	88212113056822	PORTO ALEGRE 34	PORTO ALEGRE	90810080	CRISTAL	AV DIARIO DE NOTICIAS	300	LJ 2058	5132423132	portoalegre34@farmaciassaojoao.com.br	0	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.3.96.254	RS
598	88212113057209	PORTO ALEGRE 35	PORTO ALEGRE	90150004	MENINO DEUS	AV GETULIO VARGAS	1470	 1480 LOJA	5132312401	portoalegre35@farmaciassaojoao.com.br	4	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.3.98.254	RS
599	88212113057047	PORTO ALEGRE 36	PORTO ALEGRE	91770001	CAVALHADA	AV JUCA BATISTA	1305	LJ 02	5130129450	portoalegre36@farmaciassaojoao.com.br	5	ALISON MACHADO FREITAS	LARISSA TAMARA DOS SANTOS	10.3.99.254	RS
600	88212113057390	FLORIPA 6	FLORIANOPOLIS	88062120	LAGOA DA CONCEICAO	R MANOEL SEVERINO DE OLIVEIRA	563		4832346341	florianopolis6@farmaciassaojoao.com.br	14	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.3.100.254	SC
601	88212113057470	FLORIPA 7	FLORIANOPOLIS	88054100	CANASVIEIRAS	R APOSTOLO PASCHOAL	684		4833691451	florianopolis7@farmaciassaojoao.com.br	13	TAISE DIANES AULER FRIGO	CLEITON CESAR HERNANDES DE LIMA	10.3.101.254	SC
602	88212113057551	ITAPEMA 1	ITAPEMA	88220000	MEIA PRAIA	R 275	70	SALA 01	4733667600	itapema@farmaciassaojoao.com.br	0	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.3.102.254	SC
608	88212113057802	NOVO HAMBURGO 8	NOVO HAMBURGO	93332044	IDEAL	AV PRIMEIRO DE MARCO	3150	LJ 02	5135952114	novohamburgo8@farmciassaojoao.com.br	13	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.3.108.254	RS
612	88212113058361	ITAPEMA 4	ITAPEMA	88220000	MORRETES	R 412 A	286	SL 05 E 06	4732485103	itapema4@farmaciassaojoao.com.br	0	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.3.112.254	SC
613	88212113059171	SAO JOSE 3 - SC	SAO JOSE	88107350	FORQUILHAS	AV LISBOA	226	SL 01	4832596266	scsaojose3@farmaciassaojoao.com.br	10	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.3.113.254	SC
614	88212113058604	CIDREIRA 1	CIDREIRA	95595000	CENTRO	AV MOSTARDEIRO	3178	LJ 01	5136811726	cidreira@farmaciassaojoao.com.br	0	ANDREA URRUTH DE LIMA	ANDRE LAURI MARQUES JAIME	10.3.114.254	RS
615	88212113058795	OSORIO 2	OSORIO	95520000	CENTRO	R MACHADO DE ASSIS	441		5136011999	osorio2@farmaciassaojoao.com.br	5	ANDREA URRUTH DE LIMA	ANDRE LAURI MARQUES JAIME	10.3.115.254	RS
617	88212113058957	PIRATINI 2	PIRATINI	96490000	CENTRO	AV MAURICIO CARDOSO	84	SL 01	5332572785	piratini2@farmaciassaojoao.com.br	0	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.3.117.254	RS
618	88212113059090	CANOAS 12	CANOAS	92200050	RIO BRANCO	RUA ANA NERY	1284	FARMACIA	5134632002	canoas12@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.118.254	RS
619	88212113059686	PORTO ALEGRE 38	PORTO ALEGRE	91030900	PASSO DA AREIA	AV ASSIS BRASIL	164	LJ 24	5130224008	portoalegre38@farmaciassaojoao.com.br	0	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.3.119.254	RS
621	88212113059252	CAMPO BOM 3	CAMPO BOM	93700000	CENTRO	AV BRASIL	3190		5130383190	campobom3@farmaciassaojoao.com.br	6	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.3.121.254	RS
622	88212113059333	LAGES 3	LAGES	88502200	CENTRO	R CORREIA PINTO	2		4932221232	lages3@farmaciassaojoao.com.br	0	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.3.122.254	SC
623	88212113059414	NOVO HAMBURGO 11	NOVO HAMBURGO	93410172	CENTRO	AV PEDRO ADAMS FILHO	4830		5130153611	novohamburgo11@farmaciassaojoao.com.br	13	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.3.123.254	RS
624	88212113059503	SAO LUIZ GONZAGA 2	SAO LUIZ GONZAGA	97800000	CENTRO	R SAO JOAO	1662		5533521898	saoluizgonzaga2@farmaciassaojoao.com.br	4	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.3.124.254	RS
625	88212113059848	SAO BORJA 6	SAO BORJA	97670000	CENTRO	R GENERAL MARQUES	440	LJ 01	5534317967	saoborja6@farmaciassaojoao.com.br	4	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.3.125.254	RS
626	88212113059929	SAO LOUREN DO SUL 2	SAO LOURENCO DO SUL	96170000	CENTRO	RUA CORONEL ALFREDO BORN	400		5332513079	saolourenco2@farmaciassaojoao.com.br	0	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.3.126.254	RS
627	88212113060005	CAXIAS 34	CAXIAS DO SUL	95074020	CRUZEIRO	R ANTONIO BROILO	1483	LJ 01	5430296006	caxias34@farmaciassaojoao.com.br	3	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.3.127.254	RS
628	88212113060188	FLORES DA CUNHA 3	FLORES DA CUNHA,	95270000	CENTRO	R BORGES DE MEDEIROS	1371	LJ 01	5432923980	floresdacunha3@farmaciassaojoao.com.br	0	TALINE CORSO	FABIO CHIES BALDASSO	10.3.128.254	RS
629	88212113060269	NOVA HARTZ 1	NOVA HARTZ	93890000	CENTRO	R EMILIO JOST	110	SL 02 A	5135651165	novahartz@farmaciassaojoao.com.br	11	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.3.129.254	RS
631	88212113060420	CAXIAS 39	CAXIAS DO SUL	95072000	BELA VISTA	R BORTOLO ZANI	836		5432384513	caxias39@farmaciassaojoao.com.br	16	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.3.131.254	RS
632	88212113060501	CAXIAS 40	CAXIAS DO SUL	95074307	SAO LUIZ	R PADRE ANGELO TRONCA	1645		5432220467	caxias40@farmaciassaojoao.com.br	18	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.3.132.254	RS
633	88212113060692	CACEQUI 1	CACEQUI	97450000	CENTRO	RUA BENTO GONCALVES	221	LJ 01	5532543440	cacequi@farmaciassaojoao.com.br	1	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.3.133.254	RS
636	88212113060935	SAPIRANGA 4	SAPIRANGA	93800238	CENTRO	AV VINTE DE SETEMBRO	3841		5135596997	sapiranga4@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.3.136.254	RS
637	88212113061079	IMBE 1	IMBE	95625000	MARILUZ	AV PARAGUASSU	7026	LJ 01 E 02	5536832384	imbe@farmaciassaojoao.com.br	5	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.3.137.254	RS
639	88212113061230	CACHOEIRINHA 4	CACHOEIRINHA	94960370	PARQUE GRANJA ESPERANCA	R JUSCELINO KUBITSCHEK DE OLIVEIRA	128	LJ 01	5130749615	cachoeirinha4@farmaciassaojoao.com.br	0	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.3.139.254	RS
640	88212113061311	CANOAS 13	CANOAS	92120220	NITEROI	R PRIMEIRO DE MAIO	1100	ESQ RUA VENANCIO AIRES	5134659111	canoas13@farmaciassaojoao.com.br	4	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.140.254	RS
643	88212113061664	NOVO HAMBURGO 9	NOVO HAMBURGO	93320043	CENTRO	AV PRIMEIRO DE MARCO	415	LJ 101	5135277094	novohamburgo9@farmciassaojoao.com.br	16	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.3.143.254	RS
644	88212113061745	STA MARIA 29	SANTA MARIA	97020355	PATRONATO	AV GOVERNADOR WALTER JOBIM	1060		5532252094	santamaria29@farmaciassaojoao.com.br	18	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.3.144.254	RS
645	88212113061826	SANTIAGO 3	SANTIAGO	97700000	CENTRO	AV GETULIO VARGAS	1841		5532514206	santiago3@farmaciassaojoao.com.br	0	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.3.145.254	RS
647	88212113062040	TRES COROAS 2	TRES COROAS	95660000	CENTRO	R MUNDO NOVO	270	LJ 03	5135464149	trescoroas2@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.3.147.254	RS
648	88212113062121	CANOAS 14	CANOAS	92010260	CENTRO	R TIRADENTES	325		5130594001	canoas14@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.148.254	RS
649	88212113062202	CAXIAS 43	CAXIAS DO SUL	95059260	SERRANO	AV SERRANO SANTO ANTONIO	1012		5435384899	caxias43@farmaciassaojoao.com.br	22	TALINE CORSO	FABIO CHIES BALDASSO	10.3.149.254	RS
650	88212113062393	IBIRUBA 3	IBIRUBA	98200000	CENTRO	R GENERAL OSORIO	1515		5433243104	ibiruba3@farmaciassaojoao.com.br	14	TATIANE ROHRIG	TIAGO ANGELO MACHADO	10.3.150.254	RS
651	88212113062474	NOVA STA RITA 1	NOVA SANTA RITA	92480000	CENTRO	AV SANTA RITA	831	LJ 01	5134792839	novasantarita@farmaciassaojoao.com.br	6	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.3.151.254	RS
653	88212113062636	ROSARIO 2	ROSARIO DO SUL	97590000	CENTRO	R MARECHAL FLORIANO PEIXOTO	2423		5532316208	rosario2@farmaciassaojoao.com.br	11	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.3.153.254	RS
655	88212113062806	URUGUAIANA 9	URUGUAIANA	97507001	RUI RAMOS	R SANTOS DUMONT	460		5534115291	uruguaiana9@farmaciassaojoao.com.br	5	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.3.155.254	RS
656	88212113063101	CAXIAS 41	CAXIAS DO SUL	95040000	JARDIM AMERICA	R GENERAL ARCY DA ROCHA NOBREGA	567	565	5432191255	caxias41@farmaciassaojoao.com.br	5	TALINE CORSO	FABIO CHIES BALDASSO	10.3.156.254	RS
658	88212113063365	GRAMADO 3	GRAMADO	95670000	CENTRO	R GARIBALDI	491	LJ 02	5432867174	gramado3@farmaciassaojoao.com.br	0	CAMILO MADEIRA SANTIAGO	FABIO CHIES BALDASSO	10.3.158.254	RS
659	88212113063446	PORTO ALEGRE 41	PORTO ALEGRE	91010002	CRISTO REDENTOR	AV ASSIS BRASIL	2840		5140619707	portoalegre41@farmaciassaojoao.com.br	0	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.3.159.254	RS
660	88212113062989	STA MARIA 28	SANTA MARIA	97050531	NOSSA SENHORA DAS DORES	AV NOSSA SENHORA DAS DORES	305	LJ 101, 102 E 103	5530288796	santamaria28@farmaciassaojoao.com.br	0	IGOR GOULART	TIAGO ANGELO MACHADO	10.3.160.254	RS
661	88212113063012	STA MARIA 30	SANTA MARIA	97032000	TRANQUEDO NEVES	AV PAULO LAUDA	84		5532176328	santamaria30@farmaciassaojoao.com.br	7	MONICA GRACIELA FERNANDES DA SILVEIRA	TIAGO ANGELO MACHADO	10.3.161.254	RS
664	88212113064507	PELOTAS 21	PELOTAS	96065041	TRES VENDAS	AV FERNANDO OSORIO	4367		5332814289	pelotas21@farmaciassaojoao.com.br	15	ARON PIRES MONTEIRO	JULIANO PETRACA IRUZUN	10.3.164.254	RS
665	88212113063799	PORTO ALEGRE 42	PORTO ALEGRE	91360001	VILA IPIRANGA	AV DO FORTE	1698		5135083941	portoalegre42@farmaciassaojoao.com.br	6	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.3.165.254	RS
